Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
11/18/23 09:00,,,,,,,,0.495,,,2.355,1.145,,0.315,,,0.27500000000000002,0.53,,0.61499999999999999,0.08,,,,,2.1850000000000001,1.42,,
11/18/23 10:00,,,,,,,,0.49,,,2.39,1.1299999999999999,,0.32500000000000001,,,0.24,0.52,,0.61,6.5000000000000002E-2,0.55000000000000004,,,,1.49,1.43,,0.64
11/18/23 11:00,,,,,,,,0.46,1.3,,2.3849999999999998,0.98,,0.32500000000000001,,,0.26500000000000001,0.56000000000000005,,0.59499999999999997,0.09,0.71499999999999997,,,,2.2799999999999998,1.375,,
11/18/23 12:00,,,,,,,,0.42,0.3,,2.3450000000000002,0.92,,0.29499999999999998,,,0.25,0.54500000000000004,,0.56499999999999995,0.09,0.6,,,,2.4300000000000002,1.34,,0.99
11/18/23 01:00,,,,,,,,0.36499999999999999,1,,2.1850000000000001,0.73499999999999999,,0.28000000000000003,,,0.22500000000000001,0.58499999999999996,,0.55000000000000004,,0.72499999999999998,,,,2.13,1.34,,0.43
11/18/23 02:00,,,,,,,,0.38,0.4,,2.17,0.70499999999999996,,0.26500000000000001,,,0.2,0.56000000000000005,,0.54,,1.145,,,,2.1850000000000001,1.3049999999999999,,
11/18/23 03:00,,,,0.13,,,,1.095,0.3,,3.0150000000000001,3.0049999999999999,,0.30499999999999999,0.05,,0.255,0.61,,0.56999999999999995,0.13500000000000001,0.77500000000000002,,,,2.4700000000000002,1.8049999999999999,,
11/18/23 04:00,,,,,,,,,,,2.895,3.9249999999999998,,0.32,,,0.25,0.56000000000000005,,0.56000000000000005,6.5000000000000002E-2,1.0249999999999999,,,,1.5149999999999999,1.5349999999999999,,
11/18/23 05:00,,,,,,,,0.48,,,2.2850000000000001,1.135,,0.28999999999999998,7.0000000000000007E-2,,0.23,0.56000000000000005,,0.58499999999999996,7.0000000000000007E-2,0.85,,,,2.145,1.2649999999999999,,
11/18/23 06:00,,,,,,,,0.46,0.6,,2.23,0.94,,0.31,0.16,,0.23,0.59,,0.53,0.08,0.745,,,,2.0099999999999998,1.28,,
11/18/23 07:00,,,,,,,,0.48,0.3,,2.23,0.93,,0.26,0.06,,0.3,0.55000000000000004,,0.62,0.2,0.52,,,,,1.27,,
11/18/23 08:00,,,,,,,,0.55000000000000004,0.4,,2.44,1.19,,0.31,,,0.26500000000000001,0.52,,0.57499999999999996,0.16,1.18,,,,2.2200000000000002,1.27,,
11/18/23 09:00,,,,,,,,0.53,,,2.4900000000000002,1.3149999999999999,,0.33,,0.22,0.255,0.54500000000000004,,0.57999999999999996,0.14000000000000001,,,,,2.2050000000000001,1.3049999999999999,,0.05
11/18/23 10:00,,,,,,,,,,,2.5950000000000002,1.52,,0.35,0.11,,0.32500000000000001,0.51500000000000001,,0.62,0.1,,,,,1.645,1.365,,
11/18/23 11:00,,,,0.13,,,0.13,0.71,,,2.79,1.82,,0.42,0.1,1.29,0.32,0.54500000000000004,,0.69,0.11,0.71,,,,2.4449999999999998,1.4650000000000001,,
11/19/23 12:00,,,0.64,,,,,,,,2.915,1.9350000000000001,,0.63,0.26,,0.34,0.58499999999999996,,0.80500000000000005,8.5000000000000006E-2,1.07,,,,2.7050000000000001,1.42,,
11/19/23 01:00,,0.43,,7.0000000000000007E-2,,,,0.81,,,2.99,2.0150000000000001,,0.64,0.11,,0.38,0.51500000000000001,,0.875,9.5000000000000001E-2,,,,,2.58,1.54,,
11/19/23 02:00,,,1.45,,,,,,,,3.08,2.11,,0.8,,,0.44500000000000001,0.51,,0.95499999999999996,8.5000000000000006E-2,0.52500000000000002,,,,2.81,1.4650000000000001,,
11/19/23 03:00,,,,,,,,,,,2.85,1.7549999999999999,,0.97499999999999998,,,0.42499999999999999,0.55000000000000004,,0.85499999999999998,0.11,,,,,2.585,1.415,,
11/19/23 04:00,,,,,,,,,,,2.6749999999999998,1.4550000000000001,,0.48499999999999999,,,0.36499999999999999,0.56000000000000005,,0.745,0.08,,,,,2.58,1.365,,
11/19/23 05:00,,,,,,,,,,,2.5,1.2649999999999999,,0.35,,,0.28000000000000003,0.52500000000000002,,0.68,0.06,1.21,,,,1.65,1.34,,0.33
11/19/23 06:00,,,,,,,,,,,2.46,1.325,,0.30499999999999999,0.05,,0.30499999999999999,0.53,,0.64500000000000002,,0.75,,,,1.42,1.33,,
11/19/23 07:00,,,,,,,,,1.2,,2.61,1.51,,0.36499999999999999,,,0.35,0.54,,0.67500000000000004,7.0000000000000007E-2,0.75,,,,1.585,1.4,,
11/19/23 08:00,,,,,,,,,1.7,,2.67,1.5449999999999999,,0.34,,,0.30499999999999999,0.56499999999999995,,0.73,9.5000000000000001E-2,0.73499999999999999,,,,1.7450000000000001,1.3149999999999999,,0.06
11/19/23 09:00,,,,,,,,,,,2.56,1.5549999999999999,,0.35499999999999998,0.14000000000000001,,0.32,0.51500000000000001,,0.68500000000000005,9.5000000000000001E-2,0.72499999999999998,,,,2.42,1.375,,
11/19/23 10:00,,,,,,,,,0.2,,2.4550000000000001,1.2849999999999999,,0.33500000000000002,,,0.26500000000000001,0.54500000000000004,,0.65500000000000003,9.5000000000000001E-2,0.78500000000000003,,,,1.51,1.29,,
11/19/23 11:00,,,,,,,,,1.2,,2.4049999999999998,1.2549999999999999,,0.30499999999999999,,,0.27500000000000002,0.54,,0.625,0.06,0.73,,0.08,,2.2400000000000002,1.35,,
11/19/23 12:00,,,,,,,,,,,2.44,1.3,,0.35,,,0.27500000000000002,0.54500000000000004,,0.60499999999999998,0.14000000000000001,0.54500000000000004,,0.11,,,1.35,,0.35
11/19/23 01:00,,,,,,,,,0.2,,2.5499999999999998,1.4,,0.34,,,0.32500000000000001,0.55500000000000005,,0.64500000000000002,7.0000000000000007E-2,0.59499999999999997,,,,2.31,1.29,,
11/19/23 02:00,,,,,,,,,1.5,,2.7549999999999999,1.68,,0.37,0.12,,0.41,0.53,,0.745,6.5000000000000002E-2,0.48499999999999999,,,,2.3849999999999998,1.39,,0.91
11/19/23 03:00,,,,,,,,,0.3,,2.86,2.1749999999999998,,0.37,,,0.4,0.54500000000000004,,0.7,0.08,0.60499999999999998,,,,2.3250000000000002,1.385,,
11/19/23 04:00,,0.39,,,,,,,,,2.625,1.655,,0.37,7.0000000000000007E-2,,0.34,0.52,,0.7,0.08,0.56999999999999995,,,,2.3149999999999999,1.41,,
11/19/23 05:00,,0.31,0.89,,,,,,,,2.645,1.73,,0.36,,,0.34499999999999997,0.53,,0.74,7.0000000000000007E-2,0.55500000000000005,,,,2.3050000000000002,1.415,,
11/19/23 06:00,,,,,,0.26,,,1.5,,2.68,2.7149999999999999,,0.46,,,0.48,0.56499999999999995,,0.90500000000000003,0.12,0.875,,,,2.585,1.4750000000000001,,0.05
11/19/23 07:00,,,,,,,,,,,,,,,,,,,,,,0.95499999999999996,,,,,,,
11/19/23 08:00,,,,,,,0.11,,,,2.79,2.65,,0.44500000000000001,,,0.45,0.56499999999999995,,0.95,0.29499999999999998,,,,,2.3849999999999998,1.53,,
11/19/23 09:00,,,,,,,,,,,2.84,2.86,,0.45,,,0.48499999999999999,0.59499999999999997,,0.92,0.19500000000000001,0.34,,,,2.6150000000000002,1.55,,0.06
11/19/23 10:00,,,,0.1,,,,,,,2.87,3.0049999999999999,,0.46500000000000002,,,0.495,0.55000000000000004,,0.95499999999999996,0.16500000000000001,0.65,,,,2.68,1.5249999999999999,,0.09
11/19/23 11:00,,,,,,,,,,,2.92,3.105,,0.49,,,0.53500000000000003,0.53,,0.92,0.15,0.76,,,,2.5449999999999999,1.54,,
11/20/23 12:00,,,,,,,,,,,2.9750000000000001,3.3,,0.52,0.19,,0.54500000000000004,0.54,,0.98499999999999999,0.125,0.39,0.24,,,2.74,1.61,,
11/20/23 01:00,,,,,,,,,,,3.12,3.77,,0.62,0.09,,0.64500000000000002,0.56499999999999995,,1.08,0.18,,,,,2.86,1.7250000000000001,,
11/20/23 02:00,,0.44,,,,,,,,,3.105,3.7650000000000001,,0.57999999999999996,7.0000000000000007E-2,,0.63,0.55500000000000005,,1.095,0.15,1.05,,,,2.5649999999999999,1.73,,
11/20/23 03:00,,,,,,,,,,,3.145,3.2349999999999999,,0.52500000000000002,,,0.53,0.57499999999999996,,0.97499999999999998,0.16,0.56999999999999995,,,,2.5649999999999999,1.64,,
11/20/23 04:00,,,,,,,,,,,3.145,2.875,,0.51,,,0.52,0.505,,0.89,0.1,1.01,,,,2.5449999999999999,1.62,,
11/20/23 05:00,,,,,,,,,,,3.105,2.63,,0.54,,,0.5,0.54,,0.85499999999999998,8.5000000000000006E-2,0.63,,,,2.6150000000000002,1.5249999999999999,,
11/20/23 06:00,,,,,,,,,,,3.11,2.4900000000000002,,0.54500000000000004,,,0.49,0.52500000000000002,,0.85,0.1,0.67,,,,2.5550000000000002,1.49,,
11/20/23 07:00,,,,,,,,,,,3.1349999999999998,2.3450000000000002,,0.57499999999999996,,,0.495,0.53500000000000003,,0.86,0.105,0.55000000000000004,,,,2.5049999999999999,1.5449999999999999,,
11/20/23 08:00,,,,,,,,,,,3.22,2.35,,0.495,7.0000000000000007E-2,,0.47499999999999998,0.55500000000000005,,0.92,0.105,0.81,,,,2.5649999999999999,1.51,,
11/20/23 09:00,,,,,,,,,,,3.2250000000000001,2.35,,0.51500000000000001,,,0.44500000000000001,0.52,,0.94499999999999995,0.09,0.66500000000000004,,,,2.78,1.56,,0.14000000000000001
11/20/23 10:00,,,,,,,,,,,,,,,,,,,,,,0.78500000000000003,,,,,,,
11/20/23 11:00,,,,,,,,,,,3.23,2.2200000000000002,,0.45,0.09,,0.42,0.44,,0.84,0.1,,,,,2.5299999999999998,1.55,,
11/20/23 12:00,,,,,,,,,,,3.34,2.2799999999999998,,0.45,0.06,,0.38,0.56999999999999995,,0.91,0.28999999999999998,,,,,2.4,1.51,,
11/20/23 01:00,,,,,,,,,,,3.21,2.2349999999999999,,0.41,0.06,,0.36,0.62,,0.81,0.19,,,,,2.2599999999999998,1.4850000000000001,,
11/20/23 02:00,,,,0.08,,,,,,,3.0950000000000002,2.0350000000000001,,0.42499999999999999,,,0.41,0.57999999999999996,,0.75,0.12,,,,,2.2650000000000001,1.4450000000000001,,
11/20/23 03:00,,0.61,,,,,,,,,2.9950000000000001,1.96,,0.38,,,0.46,0.56000000000000005,,0.70499999999999996,0.08,,,,,2.0249999999999999,1.44,,
11/20/23 04:00,,,,,,,,,,,2.98,1.905,,0.36499999999999999,0.05,,0.47499999999999998,0.59,,0.69,0.1,0.52,0.28000000000000003,,,2.1850000000000001,1.4550000000000001,,
11/20/23 05:00,,,,,,,,,,,2.99,1.875,,0.41499999999999998,,,0.42,0.56000000000000005,,0.75,0.1,,,,,2.2050000000000001,1.5249999999999999,,
11/20/23 06:00,,0.3,,,,,,,,,2.92,1.82,,0.37,,,0.61499999999999999,0.56999999999999995,,0.67500000000000004,7.4999999999999997E-2,,,,,2.0350000000000001,1.5049999999999999,,
11/20/23 07:00,,,,,,,,,,,2.73,1.585,,0.31,,,0.53500000000000003,0.52,,0.57499999999999996,0.08,,,,,1.84,1.4350000000000001,,0.13
11/20/23 08:00,,,,,,,,,,,2.605,1.4850000000000001,,0.3,0.09,,0.47499999999999998,0.56499999999999995,,0.54,0.08,,,,,1.33,1.355,,0.05
11/20/23 09:00,,,,,,,,,,,2.56,1.46,,0.28999999999999998,,,0.47,0.54,,0.64,6.5000000000000002E-2,,0.22,,,1.33,1.37,,
11/20/23 10:00,,,,,,,,,,,2.5299999999999998,1.4350000000000001,,0.32500000000000001,,,0.38500000000000001,0.57999999999999996,,0.67500000000000004,8.5000000000000006E-2,,,,,1.9450000000000001,1.33,,
11/20/23 11:00,,,,,,,,,,,2.4750000000000001,1.345,,0.33,,,0.32,0.52500000000000002,,0.66,7.0000000000000007E-2,,,,,1.9450000000000001,1.4,,
11/21/23 12:00,,,,,,,,,,,2.375,1.2450000000000001,,0.35499999999999998,,,0.32,0.56000000000000005,,0.68,,,,,,1.95,1.37,,
11/21/23 01:00,,,,,,,,,,,2.3250000000000002,1.1000000000000001,,0.32,,,0.32500000000000001,0.54,,0.64,5.5E-2,,,,,1.7450000000000001,1.355,,
11/21/23 02:00,,,0.51,,,,,,,,2.355,1.07,,0.28999999999999998,,,0.29499999999999998,0.56499999999999995,,0.61499999999999999,0.08,,,,,1.885,1.38,,
11/21/23 03:00,,,,,,,,,,,2.2799999999999998,0.99,,0.27,,,0.245,0.59,,0.56999999999999995,7.0000000000000007E-2,,,,,1.68,1.3049999999999999,,
11/21/23 04:00,,,,,,,,,,,2.1749999999999998,0.96,,0.27,,,0.26500000000000001,0.52,,0.54,,,,,,1.2749999999999999,1.27,,
11/21/23 05:00,,,,,,,,,,,2.1749999999999998,0.92,,0.26,,,0.23499999999999999,0.55500000000000005,,0.51,0.06,,,,,1.7,1.3,,
11/21/23 06:00,,,,,,,,,,,2.1850000000000001,0.875,,0.21,0.05,,0.185,0.52,,0.47,7.0000000000000007E-2,,,,,1.6950000000000001,1.28,,
11/21/23 07:00,,,,,,,,,,,2.1549999999999998,0.83499999999999996,,0.21,,,0.245,0.56499999999999995,,0.44500000000000001,0.08,,,,,1.55,1.2050000000000001,,
11/21/23 08:00,,,,,,,,,,,2.13,0.81499999999999995,,0.24,0.05,,0.19,0.53,,0.47,,,,,,1.7350000000000001,1.3049999999999999,,0.44
11/21/23 09:00,,,,,,,,,,,2.125,0.76,,0.22,,,0.185,0.59,,0.45,0.06,,,,,1.665,1.25,,
11/21/23 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/23 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/23 12:00,,,,1.31,,,,,,,2.33,0.68,,0.23,0.06,,0.16,0.68,,0.54,0.34,,,,,,1.1599999999999999,,1.25
11/21/23 01:00,,,,,,,,,,,2.44,0.69,,0.26,0.06,,0.17,0.64,,0.53,0.16,,,,,,1.26,,0.08
11/21/23 02:00,,,,,,,,,,,2.36,0.66500000000000004,,0.245,,,0.17499999999999999,0.62,,0.53500000000000003,0.115,,,,,,1.3149999999999999,,0.3
11/21/23 03:00,,,0.35,,,,,,0.6,,2.3199999999999998,0.64,,0.25,,,0.19,0.57999999999999996,,0.56000000000000005,0.05,,,,,,1.35,,0.1
11/21/23 04:00,,,,,,,,,1.1000000000000001,,2.2850000000000001,0.64500000000000002,,0.24,,,0.19,0.6,,0.48,7.4999999999999997E-2,,,0.06,,,1.2949999999999999,,0.26
11/21/23 05:00,,,,,,,,,0.3,,,,,,,,,,,,,0.25,,,,,,,
11/21/23 06:00,,,0.38,,,,,,0.4,,2.27,0.72,,0.21,0.06,,0.18,0.51,,0.5,,,0.27,0.06,,,1.18,,0.62
11/21/23 07:00,,,,,,,,,0.7,,2.27,0.74,,0.22,,,0.28999999999999998,0.47,,0.44,0.06,,,,,,1.1499999999999999,,
11/21/23 08:00,,,,,,,,,,,2.2749999999999999,0.71,,0.23499999999999999,0.06,,0.45500000000000002,0.59,,0.505,0.08,,,,,,1.2250000000000001,,0.53
11/21/23 09:00,,,,,,,,,,,2.15,0.73,,0.22,,0.32,0.62,0.5,,0.52,0.06,,,0.06,,,1.32,,
11/21/23 10:00,,,,,,,,,,,2.2200000000000002,0.77500000000000002,,0.27500000000000002,,,0.30499999999999999,0.51500000000000001,,0.47499999999999998,0.21,,,,,,1.19,,1.19
11/21/23 11:00,,,,,,,,,,,2.2799999999999998,0.83,,0.26,,,0.22,0.59,,0.51,0.06,1.0900000000000001,,7.0000000000000007E-2,,,1.36,,7.0000000000000007E-2
11/22/23 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/23 01:00,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,
11/22/23 02:00,,,,,,,,,0.6,,2.58,0.91,,0.215,0.05,,0.21,0.55500000000000005,,0.52500000000000002,,,,0.06,,,1.165,,7.0000000000000007E-2
11/22/23 03:00,,,,,,,,,,,2.74,1.22,,0.26,,,0.21,0.54,,0.57999999999999996,,,,0.08,,,1.18,,0.06
11/22/23 04:00,,,,,,,,,,,2.63,1.1499999999999999,,0.255,,,0.215,0.56000000000000005,,0.52500000000000002,,,,0.08,,,1.1950000000000001,,
11/22/23 05:00,,,,0.46,,,,,,,2.4350000000000001,1.04,,0.255,,,0.2,0.51500000000000001,,0.56000000000000005,,,,0.105,,,1.165,,
11/22/23 06:00,,,,,,,,,0.6,,2.37,0.98499999999999999,,0.27500000000000002,7.0000000000000007E-2,,0.20499999999999999,0.51500000000000001,,0.57999999999999996,,,,0.09,,,1.1299999999999999,,0.48
11/22/23 07:00,,,,,,,,,0.6,,2.375,0.93,,0.28000000000000003,,,0.19,0.55000000000000004,,0.58499999999999996,,,,0.09,,,1.145,,
11/22/23 08:00,,,,,,,,,0.5,,2.335,0.97,,0.26500000000000001,,,0.24,0.51,,0.54,0.06,,,,,,1.19,,
11/22/23 09:00,,,,,,,,,0.7,,2.29,0.92,,0.28999999999999998,,,0.21,0.47,,0.54500000000000004,,,,0.05,,,1.1499999999999999,,0.3
11/22/23 10:00,,,,,,,,,0.6,,2.4300000000000002,1.2949999999999999,,0.32,,,0.26500000000000001,0.5,,0.7,0.05,,,,,,1.22,,5.5E-2
11/22/23 11:00,,,,,,,,,0.9,,2.39,1.395,,0.32,6.5000000000000002E-2,,0.26,0.49,,0.65,0.06,,,,,,1.365,,0.215
11/22/23 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/23 01:00,,,,,,,,,,,2.33,1.31,,0.28999999999999998,,,0.215,0.5,,0.64,0.21,,,,,,1.33,,0.05
11/22/23 02:00,,,,,,,,,0.9,,2.25,1.27,,0.22500000000000001,7.0000000000000007E-2,,0.24,0.47,,0.56000000000000005,0.12,,,,,,1.29,,0.06
11/22/23 03:00,,,,,,,,,0.9,,2.2450000000000001,1.1100000000000001,,0.215,,,0.2,0.52500000000000002,,0.56000000000000005,0.09,,,,,,1.4550000000000001,,
11/22/23 04:00,,,0.97,,,,,,0.7,,2.2949999999999999,1.2849999999999999,,0.24,,,0.18,0.495,,0.54,7.0000000000000007E-2,,,,,,1.365,,
11/22/23 05:00,,,,0.15,,,,,,,2.2650000000000001,1.37,,0.215,,,0.21,0.47,,0.49,6.5000000000000002E-2,,,,,,1.345,,
11/22/23 06:00,,,,,,,,,1,,2.46,1.7250000000000001,,0.255,0.1,,0.20499999999999999,0.48,,0.57999999999999996,6.5000000000000002E-2,,,,,,1.45,,0.185
11/22/23 07:00,,,,0.09,,,,,1.3,,2.5350000000000001,1.625,,0.27500000000000002,0.06,,0.23,0.52500000000000002,,0.61,7.0000000000000007E-2,,,,,,1.425,,0.05
11/22/23 08:00,,,,,,,,,1.3,,2.38,1.325,,0.23499999999999999,0.15,,0.21,0.505,,0.56000000000000005,0.05,,,,,,1.41,,0.06
11/22/23 09:00,,,,,,,,,0.9,,2.3199999999999998,1.24,,0.22,,,0.185,0.55000000000000004,,0.51500000000000001,,,,,,,1.36,,0.06
11/22/23 10:00,,,0.75,,,,,,0.9,,2.3050000000000002,1.1200000000000001,,0.215,0.1,,0.2,0.51500000000000001,,0.56000000000000005,0.15,,,,,,1.365,0.52,0.64500000000000002
11/22/23 11:00,,,,,,,,,0.9,,2.125,0.98499999999999999,,0.21,,,0.185,0.52,,0.51500000000000001,0.06,,,,,,1.39,0.6,0.05
11/23/23 12:00,,,,,,,,,,,2.19,1.07,,0.20499999999999999,,,0.315,0.5,,0.47,0.15,,,,,,1.375,0.83,0.72
11/23/23 01:00,,,,,,,,,0.7,,2.19,1.0900000000000001,,0.32500000000000001,,,0.375,0.51,,0.5,0.18,,,,,,1.42,,0.66
11/23/23 02:00,,,,,,,,,0.8,,2.6150000000000002,1.3149999999999999,,0.40500000000000003,0.13,,0.29499999999999998,0.48499999999999999,,0.61499999999999999,6.5000000000000002E-2,,,,,,1.415,,0.08
11/23/23 03:00,,,,,,,0.06,,0.9,,2.5649999999999999,1.28,,0.36,,,0.30499999999999999,0.52,,0.57999999999999996,,,,,,,1.38,,
11/23/23 04:00,,,,,,,,,0.9,,2.4249999999999998,1.1399999999999999,,0.3,,,0.32500000000000001,0.505,,0.6,,,,,,,1.2949999999999999,,
11/23/23 05:00,,,,,,0.05,,,0.8,,2.3199999999999998,0.97499999999999998,,0.28000000000000003,,,0.28000000000000003,0.51,,0.58499999999999996,0.08,,,,,,1.27,,
11/23/23 06:00,,,,,,,,,0.5,,2.25,0.80500000000000005,,0.245,,,0.245,0.505,,0.56999999999999995,7.4999999999999997E-2,,,,,,1.25,0.6,0.06
11/23/23 07:00,,,,,,,,,,,2.3149999999999999,0.77,,0.26,8.5000000000000006E-2,,0.26500000000000001,0.52500000000000002,,0.57999999999999996,7.4999999999999997E-2,,,,,,1.17,,0.78
11/23/23 08:00,,,,,,,,,0.5,,2.3199999999999998,0.85,,0.25,,,0.245,0.495,,0.625,,,,,,,1.2050000000000001,,
11/23/23 09:00,,0.52,,,,,,,0.4,,2.2400000000000002,0.8,,0.26,0.12,,0.255,0.53,,0.65500000000000003,7.0000000000000007E-2,,,,,,1.375,,
11/23/23 10:00,,,,,,,,,0.4,,2.2400000000000002,0.81499999999999995,,0.29499999999999998,0.09,,0.255,0.52,,0.67500000000000004,0.14000000000000001,,,,,,1.46,0.53,
11/23/23 11:00,,,,,,,,,,0.06,2.3050000000000002,0.84499999999999997,,0.33,,,0.28000000000000003,0.52500000000000002,,0.72,0.05,,,,,,1.49,0.57999999999999996,0.1
11/23/23 12:00,,,,,,,,,,,2.21,0.81,,0.28999999999999998,,,0.24,0.54,,0.74,0.11,,,,,,1.46,,0.92
11/23/23 01:00,,,,0.75,,,,,0.4,,2.25,0.78,,0.34,,,0.28999999999999998,0.52,,0.81,0.26,,,,,,1.48,,
11/23/23 02:00,,,,,,,,,,,2.23,0.8,,0.375,0.08,,0.255,0.5,,0.78500000000000003,0.19,,,,,,1.5149999999999999,,
11/23/23 03:00,,,,1.48,,,,,,,2.0499999999999998,0.75,,0.315,,,0.24,0.52500000000000002,,0.67,0.13,,,,,,1.5,,0.54
11/23/23 04:00,,,,,,,,,0.4,,1.915,0.65,,0.245,,,0.21,0.54500000000000004,,0.59,7.0000000000000007E-2,,,,,,1.395,,0.13
11/23/23 05:00,,,,,,,,,0.2,,1.825,0.61,,0.19500000000000001,,,0.17499999999999999,0.52,,0.5,0.14499999999999999,,,,,,1.345,,0.8
11/23/23 06:00,,,,,0.14000000000000001,,,,0.2,,1.645,0.47,,0.125,,,0.11,0.52,,0.34,0.14000000000000001,,,,,,1.335,,0.06
11/23/23 07:00,,,,,,,,,,,1.55,0.35499999999999998,,7.0000000000000007E-2,,,0.09,0.51500000000000001,,0.24,,,,,,,1.375,0.4,0.06
11/23/23 08:00,,,,,,,,,0.2,,1.7,0.37,,0.08,,,7.4999999999999997E-2,0.52,,0.28000000000000003,0.18,,,,,,1.4650000000000001,1.1000000000000001,0.56499999999999995
11/23/23 09:00,,,,,,,,,,,1.75,0.4,,0.08,,,0.09,0.54500000000000004,,0.28499999999999998,,,,,,,1.415,0.95,0.74
11/23/23 10:00,,,,,,,,,,,1.75,0.34,,7.4999999999999997E-2,,,8.5000000000000006E-2,0.52500000000000002,,0.3,0.09,,,,,,1.32,1.4,
11/23/23 11:00,,,,,,,,,,,1.8149999999999999,0.30499999999999999,,8.5000000000000006E-2,,,0.09,0.51500000000000001,,0.32,,,,,,,1.325,0.36,0.46500000000000002
11/24/23 12:00,,,,,,,,,0.6,,1.88,0.30499999999999999,,0.09,,,0.1,0.48499999999999999,,0.33500000000000002,,,,,,,1.48,1.51,0.06
11/24/23 01:00,,,,,,,,,,,1.88,0.30499999999999999,,9.5000000000000001E-2,,,8.5000000000000006E-2,0.505,,0.36499999999999999,,,,,,,1.4350000000000001,1.1299999999999999,0.94
11/24/23 02:00,,,,,,,,,1.3,,1.88,0.28999999999999998,,0.1,,,9.5000000000000001E-2,0.54,,0.35,,,,,,,1.4350000000000001,0.23,0.99
11/24/23 03:00,,,,,,,,,,,1.88,0.29499999999999998,,0.11,,,0.11,0.51500000000000001,,0.32500000000000001,,,,,,,1.32,1.58,0.06
11/24/23 04:00,,,,,,,,,,,1.825,0.26500000000000001,,0.09,,,0.08,0.53,,0.34,,,,,,,1.43,0.54,0.09
11/24/23 05:00,,,,,,,,,0.4,,1.85,0.27,,0.09,,,0.09,0.52500000000000002,,0.3,0.06,,,,,,1.34,0.91,
11/24/23 06:00,,,,,,,,,,,1.8049999999999999,0.255,,9.5000000000000001E-2,,,0.105,0.52,,0.31,7.0000000000000007E-2,,,,,,1.345,0.95,0.1
11/24/23 07:00,,,,,,,,,,,1.84,0.31,,0.13500000000000001,,,8.5000000000000006E-2,0.51500000000000001,,0.34499999999999997,,,,,,,1.32,1.07,0.11
11/24/23 08:00,,,,,,,,,0.2,,1.7949999999999999,0.315,,8.5000000000000006E-2,,,0.09,0.505,,0.3,,,,,,,1.36,,0.37
11/24/23 09:00,,,,,,,,,,,1.75,0.31,,0.1,,,0.09,0.51,,0.28499999999999998,,,,,,,1.355,,0.69
11/24/23 10:00,,,,,,,,,,,1.77,0.39500000000000002,,0.115,,,8.5000000000000006E-2,0.49,,0.28999999999999998,0.16500000000000001,,,,,,1.4450000000000001,,
11/24/23 11:00,,,,,,,,,,,1.7549999999999999,0.38,,6.5000000000000002E-2,,,0.11,0.5,,0.32,,,,,,,1.35,,1.05
11/24/23 12:00,,,,,,,,,0.2,,1.7949999999999999,0.375,,0.105,,,8.5000000000000006E-2,0.53,,0.28999999999999998,,,,,,,1.385,,0.79500000000000004
11/24/23 01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,
11/24/23 02:00,,,,,,,,,,,1.76,0.34499999999999997,,0.1,,,8.5000000000000006E-2,0.52,,0.36499999999999999,0.17499999999999999,,,,,,1.45,,7.0000000000000007E-2
11/24/23 03:00,,,,,,,,,,,1.8,0.37,,0.1,,,0.105,0.52,,0.3,7.0000000000000007E-2,,,,,,1.2949999999999999,,
11/24/23 04:00,,,,,,,,,,,1.84,0.43,,0.125,,,0.08,0.51500000000000001,,0.34,0.08,,,,,,1.365,0.82,0.84
11/24/23 05:00,,,,,,,,,,,1.92,0.64,,0.12,,,0.125,0.54500000000000004,,0.35,0.06,,,,,,1.385,0.95,
11/24/23 06:00,,,,,,,,,0.5,,1.9550000000000001,0.67500000000000004,,8.5000000000000006E-2,,,0.115,0.53,,0.30499999999999999,,,,,,,1.4850000000000001,1.91,0.06
11/24/23 07:00,,,,,,,,,0.5,,1.94,0.57499999999999996,,0.08,,,0.105,0.505,,0.33500000000000002,,,,,,,1.43,1.53,
11/24/23 08:00,,,,,,,,,0.4,,1.95,0.54,,9.5000000000000001E-2,,,0.1,0.51500000000000001,,0.30499999999999999,,,,,,,1.405,1.45,
11/24/23 09:00,,,,,,,,,0.4,,1.9350000000000001,0.5,,0.105,,,0.105,0.51,,0.31,,,,,,,1.54,0.74,
11/24/23 10:00,,,,,,,,,0.3,,1.91,0.435,,0.09,,,0.11,0.51500000000000001,,0.32,,,,,,,1.38,1.18,0.68
11/24/23 11:00,,,,,,,,,0.3,,1.865,0.44,,0.1,,,0.11,0.51500000000000001,,0.31,,,,,,,1.36,1.1200000000000001,0.89
11/25/23 12:00,,,,,,,,,0.2,,1.82,0.31,,0.105,,,0.1,0.505,,0.28499999999999998,,,,,,,1.31,,0.1
11/25/23 01:00,,,,,,,,,,,1.81,0.28999999999999998,,0.09,,,0.1,0.5,,0.255,,,,,,,1.335,1.34,
