Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11/12/23 12:00,2.1999999999999999E-2,6.2E-2,0.33200000000000002,4.2000000000000003E-2,1.2999999999999999E-2,0.156,0.183,0.42899999999999999,2.6549999999999998,2.1949999999999998,4.2000000000000003E-2,3.5000000000000003E-2,,6.0999999999999999E-2,2E-3,9.4E-2,0.14000000000000001,0.77700000000000002,,0.67600000000000005,1.6E-2,0.25900000000000001,,0.111,2E-3,7.3999999999999996E-2,0.745,1.014,,0.91600000000000004,2.1000000000000001E-2,3.5999999999999997E-2,0.71,0.01,8.9999999999999993E-3,0.19400000000000001,0.40400000000000003,1.0189999999999999,4.3600000000000003,1.0189999999999999,6.0000000000000001E-3,4.5999999999999999E-2,0.09,7.6999999999999999E-2,5.0000000000000001E-3,8.2000000000000003E-2,0.57099999999999995,1.1579999999999999,0.83,0.94699999999999995
11/13/23 12:00,2.1999999999999999E-2,6.2E-2,,4.2000000000000003E-2,1.2999999999999999E-2,0.156,0.183,0.42899999999999999,,2.1949999999999998,4.3999999999999997E-2,9.2999999999999999E-2,0.67,5.8999999999999997E-2,2E-3,8.3000000000000004E-2,0.253,1.2549999999999999,2.73,0.94299999999999995,2.3E-2,0.19,1.0900000000000001,7.0000000000000007E-2,6.0000000000000001E-3,3.3000000000000002E-2,0.49199999999999999,1.03,6.4,0.89800000000000002,0.01,4.3999999999999997E-2,,0.01,0.01,0.189,0.622,0.83699999999999997,,1.208,0.01,4.5999999999999999E-2,0.22,0.05,3.0000000000000001E-3,6.8000000000000005E-2,0.54300000000000004,1.238,1.4,0.752
11/14/23 12:00,2.1999999999999999E-2,6.2E-2,0.23300000000000001,4.2000000000000003E-2,1.2999999999999999E-2,0.156,0.183,0.42899999999999999,1.839,2.1949999999999998,4.3999999999999997E-2,9.2999999999999999E-2,,5.8999999999999997E-2,2E-3,8.3000000000000004E-2,0.253,1.2549999999999999,,0.94299999999999995,2.3E-2,0.19,,7.0000000000000007E-2,6.0000000000000001E-3,3.3000000000000002E-2,0.49199999999999999,1.03,,0.89800000000000002,0.01,4.3999999999999997E-2,0.51,0.01,0.01,0.189,0.622,0.83699999999999997,2.76,1.208,0.01,4.5999999999999999E-2,0.25,0.05,3.0000000000000001E-3,6.8000000000000005E-2,0.54300000000000004,1.238,1.78,0.752
11/15/23 12:00,2.1999999999999999E-2,6.2E-2,,4.2000000000000003E-2,1.2999999999999999E-2,0.156,0.183,0.42899999999999999,,2.1949999999999998,4.3999999999999997E-2,9.2999999999999999E-2,0.28999999999999998,5.8999999999999997E-2,2E-3,8.3000000000000004E-2,0.253,1.2549999999999999,0.87,0.94299999999999995,2.3E-2,0.19,0.31,7.0000000000000007E-2,6.0000000000000001E-3,3.3000000000000002E-2,0.49199999999999999,1.03,2.4500000000000002,0.89800000000000002,0.01,4.3999999999999997E-2,,0.01,0.01,0.189,0.622,0.83699999999999997,,1.208,0.01,4.5999999999999999E-2,0.03,0.05,3.0000000000000001E-3,6.8000000000000005E-2,0.54300000000000004,1.238,0.47,0.752
11/16/23 12:00,2.1999999999999999E-2,6.2E-2,0.55900000000000005,4.2000000000000003E-2,1.2999999999999999E-2,0.156,0.183,0.42899999999999999,3.5390000000000001,2.1949999999999998,4.3999999999999997E-2,9.2999999999999999E-2,,5.8999999999999997E-2,2E-3,8.3000000000000004E-2,0.253,1.2549999999999999,,0.94299999999999995,2.3E-2,0.19,,7.0000000000000007E-2,6.0000000000000001E-3,3.3000000000000002E-2,0.49199999999999999,1.03,,0.89800000000000002,0.01,4.3999999999999997E-2,0.87,0.01,0.01,0.189,0.622,0.83699999999999997,4.9800000000000004,1.208,0.01,4.5999999999999999E-2,0.19,0.05,3.0000000000000001E-3,6.8000000000000005E-2,0.54300000000000004,1.238,1.03,0.752
11/17/23 12:00,2.1999999999999999E-2,6.2E-2,,4.2000000000000003E-2,1.2999999999999999E-2,0.156,0.183,0.42899999999999999,,2.1949999999999998,4.3999999999999997E-2,9.2999999999999999E-2,0.83,5.8999999999999997E-2,2E-3,8.3000000000000004E-2,0.253,1.2549999999999999,2.35,0.94299999999999995,2.3E-2,0.19,0.88,7.0000000000000007E-2,6.0000000000000001E-3,3.3000000000000002E-2,0.49199999999999999,1.03,3.52,0.89800000000000002,0.01,4.3999999999999997E-2,,0.01,0.01,0.189,0.622,0.83699999999999997,,1.208,0.01,4.5999999999999999E-2,0.14000000000000001,0.05,3.0000000000000001E-3,6.8000000000000005E-2,0.54300000000000004,1.238,1.21,0.752
11/18/23 12:00,1.7999999999999999E-2,4.1000000000000002E-2,0.497,5.3999999999999999E-2,1.4999999999999999E-2,0.156,0.48199999999999998,0.89200000000000002,3.7149999999999999,2.12,4.3999999999999997E-2,9.2999999999999999E-2,,5.8999999999999997E-2,2E-3,8.3000000000000004E-2,0.253,1.2549999999999999,,0.94299999999999995,2.3E-2,0.19,,7.0000000000000007E-2,6.0000000000000001E-3,3.3000000000000002E-2,0.49199999999999999,1.03,,0.89800000000000002,0.01,4.3999999999999997E-2,0.56999999999999995,0.01,0.01,0.189,0.622,0.83699999999999997,3.49,1.208,0.01,4.5999999999999999E-2,0.39,0.05,3.0000000000000001E-3,6.8000000000000005E-2,0.54300000000000004,1.238,2.67,0.752
11/19/23 12:00,1.7999999999999999E-2,4.1000000000000002E-2,,5.3999999999999999E-2,1.4999999999999999E-2,0.156,0.48199999999999998,0.89200000000000002,,2.12,4.3999999999999997E-2,9.2999999999999999E-2,0.56999999999999995,5.8999999999999997E-2,2E-3,8.3000000000000004E-2,0.253,1.2549999999999999,2.0699999999999998,0.94299999999999995,2.3E-2,0.19,1.08,7.0000000000000007E-2,6.0000000000000001E-3,3.3000000000000002E-2,0.49199999999999999,1.03,4.7699999999999996,0.89800000000000002,0.01,4.3999999999999997E-2,,0.01,0.01,0.189,0.622,0.83699999999999997,,1.208,0.01,4.5999999999999999E-2,0.54,0.05,3.0000000000000001E-3,6.8000000000000005E-2,0.54300000000000004,1.238,4.4800000000000004,0.752
11/20/23 12:00,1.7999999999999999E-2,4.1000000000000002E-2,0.11600000000000001,5.3999999999999999E-2,1.4999999999999999E-2,0.156,0.48199999999999998,0.89200000000000002,2.3479999999999999,2.12,0.03,5.0999999999999997E-2,,4.7E-2,2E-3,6.8000000000000005E-2,0.129,0.752,,0.54,3.6999999999999998E-2,0.08,,4.1000000000000002E-2,4.0000000000000001E-3,2E-3,0.67900000000000005,1.252,,1.3129999999999999,0.01,1.4999999999999999E-2,0.56000000000000005,0.01,1.5E-3,9.2999999999999999E-2,0.71299999999999997,0.39700000000000002,3.05,0.46100000000000002,1.7999999999999999E-2,4.5999999999999999E-2,0.81,3.5999999999999997E-2,5.0000000000000001E-3,7.1999999999999995E-2,0.39300000000000002,0.99299999999999999,6.73,0.66500000000000004
11/21/23 12:00,1.7999999999999999E-2,4.1000000000000002E-2,,5.3999999999999999E-2,1.4999999999999999E-2,0.156,0.48199999999999998,0.89200000000000002,,2.12,0.03,5.0999999999999997E-2,0.32,4.7E-2,2E-3,6.8000000000000005E-2,0.129,0.752,1.39,0.54,3.6999999999999998E-2,0.08,0.88,4.1000000000000002E-2,4.0000000000000001E-3,2E-3,0.67900000000000005,1.252,3.22,1.3129999999999999,0.01,1.4999999999999999E-2,,0.01,1.5E-3,9.2999999999999999E-2,0.71299999999999997,0.39700000000000002,,0.46100000000000002,1.7999999999999999E-2,4.5999999999999999E-2,0.36,3.5999999999999997E-2,5.0000000000000001E-3,7.1999999999999995E-2,0.39300000000000002,0.99299999999999999,3.21,0.66500000000000004
11/22/23 12:00,1.7999999999999999E-2,4.1000000000000002E-2,0.65200000000000002,5.3999999999999999E-2,1.4999999999999999E-2,0.156,0.48199999999999998,0.89200000000000002,5.016,2.12,0.03,5.0999999999999997E-2,,4.7E-2,2E-3,6.8000000000000005E-2,0.129,0.752,,0.54,3.6999999999999998E-2,0.08,,4.1000000000000002E-2,4.0000000000000001E-3,2E-3,0.67900000000000005,1.252,,1.3129999999999999,0.01,1.4999999999999999E-2,0.59,0.01,1.5E-3,9.2999999999999999E-2,0.71299999999999997,0.39700000000000002,4.0999999999999996,0.46100000000000002,1.7999999999999999E-2,4.5999999999999999E-2,0.31,3.5999999999999997E-2,5.0000000000000001E-3,7.1999999999999995E-2,0.39300000000000002,0.99299999999999999,2.17,0.66500000000000004
11/23/23 12:00,1.7999999999999999E-2,4.1000000000000002E-2,,5.3999999999999999E-2,1.4999999999999999E-2,0.156,0.48199999999999998,0.89200000000000002,,2.12,0.03,5.0999999999999997E-2,0.69,4.7E-2,2E-3,6.8000000000000005E-2,0.129,0.752,2.2799999999999998,0.54,3.6999999999999998E-2,0.08,0.47,4.1000000000000002E-2,4.0000000000000001E-3,2E-3,0.67900000000000005,1.252,3.04,1.3129999999999999,0.01,1.4999999999999999E-2,,0.01,1.5E-3,9.2999999999999999E-2,0.71299999999999997,0.39700000000000002,,0.46100000000000002,1.7999999999999999E-2,4.5999999999999999E-2,0.28000000000000003,3.5999999999999997E-2,5.0000000000000001E-3,7.1999999999999995E-2,0.39300000000000002,0.99299999999999999,1.8,0.66500000000000004
11/24/23 12:00,1.7999999999999999E-2,4.1000000000000002E-2,0.13700000000000001,5.3999999999999999E-2,1.4999999999999999E-2,0.156,0.48199999999999998,0.89200000000000002,1.974,2.12,0.03,5.0999999999999997E-2,,4.7E-2,2E-3,6.8000000000000005E-2,0.129,0.752,,0.54,3.6999999999999998E-2,0.08,,4.1000000000000002E-2,4.0000000000000001E-3,2E-3,0.67900000000000005,1.252,,1.3129999999999999,0.01,1.4999999999999999E-2,,0.01,1.5E-3,9.2999999999999999E-2,0.71299999999999997,0.39700000000000002,,0.46100000000000002,1.7999999999999999E-2,4.5999999999999999E-2,0.57999999999999996,3.5999999999999997E-2,5.0000000000000001E-3,7.1999999999999995E-2,0.39300000000000002,0.99299999999999999,4.04,0.66500000000000004
11/25/23 12:00,5.6000000000000001E-2,8.1000000000000003E-2,,3.1E-2,1.4E-2,9.5000000000000001E-2,1.0049999999999999,2.5089999999999999,,1.417,0.03,5.0999999999999997E-2,0.16,4.7E-2,2E-3,6.8000000000000005E-2,0.129,0.752,0.84,0.54,3.6999999999999998E-2,0.08,0.65,4.1000000000000002E-2,4.0000000000000001E-3,2E-3,0.67900000000000005,1.252,2.48,1.3129999999999999,0.01,1.4999999999999999E-2,,0.01,1.5E-3,9.2999999999999999E-2,0.71299999999999997,0.39700000000000002,,0.46100000000000002,1.7999999999999999E-2,4.5999999999999999E-2,0.36,3.5999999999999997E-2,5.0000000000000001E-3,7.1999999999999995E-2,0.39300000000000002,0.99299999999999999,2.57,0.66500000000000004
11/26/23 12:00,5.6000000000000001E-2,8.1000000000000003E-2,0.24299999999999999,3.1E-2,1.4E-2,9.5000000000000001E-2,1.0049999999999999,2.5089999999999999,3.6320000000000001,1.417,0.03,5.0999999999999997E-2,,4.7E-2,2E-3,6.8000000000000005E-2,0.129,0.752,,0.54,3.6999999999999998E-2,0.08,,4.1000000000000002E-2,4.0000000000000001E-3,2E-3,0.67900000000000005,1.252,,1.3129999999999999,0.01,1.4999999999999999E-2,0.64,0.01,1.5E-3,9.2999999999999999E-2,0.71299999999999997,0.39700000000000002,3.28,0.46100000000000002,1.7999999999999999E-2,4.5999999999999999E-2,0.68,3.5999999999999997E-2,5.0000000000000001E-3,7.1999999999999995E-2,0.39300000000000002,0.99299999999999999,3.93,0.66500000000000004
11/27/23 12:00,5.6000000000000001E-2,8.1000000000000003E-2,,3.1E-2,1.4E-2,9.5000000000000001E-2,1.0049999999999999,2.5089999999999999,,1.417,0.01,0.109,0.28999999999999998,7.0000000000000007E-2,2E-3,7.6999999999999999E-2,0.28399999999999997,1.53,0.4,1.044,2.1999999999999999E-2,2.08,1.68,0.15,2E-3,6.5000000000000002E-2,2.9460000000000002,3.8730000000000002,11.28,2.7519999999999998,2.9000000000000001E-2,0.28799999999999998,,0.01,7.0000000000000001E-3,0.189,2.141,3.403,,2.169,2.3E-2,8.2000000000000003E-2,0.68,0.11899999999999999,4.0000000000000001E-3,0.10100000000000001,1.746,3.399,4.91,2.1110000000000002
11/28/23 12:00,5.6000000000000001E-2,8.1000000000000003E-2,0.92,3.1E-2,1.4E-2,9.5000000000000001E-2,1.0049999999999999,2.5089999999999999,5.4980000000000002,1.417,0.01,0.109,,7.0000000000000007E-2,2E-3,7.6999999999999999E-2,0.28399999999999997,1.53,,1.044,2.1999999999999999E-2,2.08,,0.15,2E-3,6.5000000000000002E-2,2.9460000000000002,3.8730000000000002,,2.7519999999999998,2.9000000000000001E-2,0.28799999999999998,1.54,0.01,7.0000000000000001E-3,0.189,2.141,3.403,9.5299999999999994,2.169,,,,,,,,,,
11/29/23 12:00,5.6000000000000001E-2,8.1000000000000003E-2,,3.1E-2,1.4E-2,9.5000000000000001E-2,1.0049999999999999,2.5089999999999999,,1.417,0.01,0.109,0.74,7.0000000000000007E-2,2E-3,7.6999999999999999E-2,0.28399999999999997,1.53,2.63,1.044,2.1999999999999999E-2,2.08,0.9,0.15,2E-3,6.5000000000000002E-2,2.9460000000000002,3.8730000000000002,6.24,2.7519999999999998,2.9000000000000001E-2,0.28799999999999998,,0.01,7.0000000000000001E-3,0.189,2.141,3.403,,2.169,2.3E-2,8.2000000000000003E-2,0.34,0.11899999999999999,4.0000000000000001E-3,0.10100000000000001,1.746,3.399,2.13,2.1110000000000002
11/30/23 12:00,5.6000000000000001E-2,8.1000000000000003E-2,0.89800000000000002,3.1E-2,1.4E-2,9.5000000000000001E-2,1.0049999999999999,2.5089999999999999,5.3129999999999997,1.417,0.01,0.109,,7.0000000000000007E-2,2E-3,7.6999999999999999E-2,0.28399999999999997,1.53,,1.044,2.1999999999999999E-2,2.08,,0.15,2E-3,6.5000000000000002E-2,2.9460000000000002,3.8730000000000002,,2.7519999999999998,2.9000000000000001E-2,0.28799999999999998,1.93,0.01,7.0000000000000001E-3,0.189,2.141,3.403,10.15,2.169,2.3E-2,8.2000000000000003E-2,0.43,0.11899999999999999,4.0000000000000001E-3,0.10100000000000001,1.746,3.399,2.2000000000000002,2.1110000000000002
12/01/23 12:00,5.6000000000000001E-2,8.1000000000000003E-2,,3.1E-2,1.4E-2,9.5000000000000001E-2,1.0049999999999999,2.5089999999999999,,1.417,0.01,0.109,0.81,7.0000000000000007E-2,2E-3,7.6999999999999999E-2,0.28399999999999997,1.53,3.25,1.044,2.1999999999999999E-2,2.08,3.82,0.15,2E-3,6.5000000000000002E-2,2.9460000000000002,3.8730000000000002,36.44,2.7519999999999998,2.9000000000000001E-2,0.28799999999999998,,0.01,7.0000000000000001E-3,0.189,2.141,3.403,,2.169,2.3E-2,8.2000000000000003E-2,0.44,0.11899999999999999,4.0000000000000001E-3,0.10100000000000001,1.746,3.399,2.91,2.1110000000000002
12/02/23 12:00,0.13800000000000001,0.48499999999999999,0.91200000000000003,0.21299999999999999,1.4999999999999999E-2,0.17299999999999999,2.3780000000000001,5.117,5.8010000000000002,2.8559999999999999,0.01,0.109,,7.0000000000000007E-2,2E-3,7.6999999999999999E-2,0.28399999999999997,1.53,,1.044,2.1999999999999999E-2,2.08,,0.15,2E-3,6.5000000000000002E-2,2.9460000000000002,3.8730000000000002,,2.7519999999999998,2.9000000000000001E-2,0.28799999999999998,1.48,0.01,7.0000000000000001E-3,0.189,2.141,3.403,9.39,2.169,2.3E-2,8.2000000000000003E-2,0.63,0.11899999999999999,4.0000000000000001E-3,0.10100000000000001,1.746,3.399,4.78,2.1110000000000002
12/03/23 12:00,0.13800000000000001,0.48499999999999999,,0.21299999999999999,1.4999999999999999E-2,0.17299999999999999,2.3780000000000001,5.117,,2.8559999999999999,0.01,0.109,0.4,7.0000000000000007E-2,2E-3,7.6999999999999999E-2,0.28399999999999997,1.53,1.44,1.044,2.1999999999999999E-2,2.08,1.29,0.15,2E-3,6.5000000000000002E-2,2.9460000000000002,3.8730000000000002,7.29,2.7519999999999998,,,,,,,,,,,2.3E-2,8.2000000000000003E-2,0.4,0.11899999999999999,4.0000000000000001E-3,0.10100000000000001,1.746,3.399,3.39,2.1110000000000002
12/04/23 12:00,0.13800000000000001,0.48499999999999999,2.1840000000000002,0.21299999999999999,1.4999999999999999E-2,0.17299999999999999,2.3780000000000001,5.117,12.965,2.8559999999999999,5.0999999999999997E-2,0.10299999999999999,,0.19700000000000001,6.0000000000000001E-3,0.105,0.871,4.4870000000000001,,3.4060000000000001,1.6E-2,2.4060000000000001,,0.29699999999999999,2E-3,5.3999999999999999E-2,4.2759999999999998,5.3090000000000002,,4.782,,,,,,,,,,,2.3E-2,5.8000000000000003E-2,0.31,0.23499999999999999,4.0000000000000001E-3,0.112,2.74,4.83,2.2000000000000002,3.4049999999999998
12/05/23 12:00,0.13800000000000001,0.48499999999999999,,0.21299999999999999,1.4999999999999999E-2,0.17299999999999999,2.3780000000000001,5.117,,2.8559999999999999,5.0999999999999997E-2,0.10299999999999999,0.49,0.19700000000000001,6.0000000000000001E-3,0.105,0.871,4.4870000000000001,2.08,3.4060000000000001,1.6E-2,2.4060000000000001,3.74,0.29699999999999999,2E-3,5.3999999999999999E-2,4.2759999999999998,5.3090000000000002,31.53,4.782,0.77700000000000002,0.20599999999999999,1.77,0.16,2.1000000000000001E-2,0.29899999999999999,2.9729999999999999,3.9009999999999998,16.809999999999999,4.8330000000000002,2.3E-2,5.8000000000000003E-2,0.45,0.23499999999999999,4.0000000000000001E-3,0.112,2.74,4.83,3.07,3.4049999999999998
12/06/23 12:00,0.13800000000000001,0.48499999999999999,1.681,0.21299999999999999,1.4999999999999999E-2,0.17299999999999999,2.3780000000000001,5.117,15.826000000000001,2.8559999999999999,5.0999999999999997E-2,0.10299999999999999,,0.19700000000000001,6.0000000000000001E-3,0.105,0.871,4.4870000000000001,,3.4060000000000001,1.6E-2,2.4060000000000001,,0.29699999999999999,2E-3,5.3999999999999999E-2,4.2759999999999998,5.3090000000000002,,4.782,0.77700000000000002,0.20599999999999999,,0.16,2.1000000000000001E-2,0.29899999999999999,2.9729999999999999,3.9009999999999998,,4.8330000000000002,2.3E-2,5.8000000000000003E-2,0.38,0.23499999999999999,4.0000000000000001E-3,0.112,2.74,4.83,2.15,3.4049999999999998
12/07/23 12:00,0.13800000000000001,0.48499999999999999,,0.21299999999999999,1.4999999999999999E-2,0.17299999999999999,2.3780000000000001,5.117,,2.8559999999999999,5.0999999999999997E-2,0.10299999999999999,0.65,0.19700000000000001,6.0000000000000001E-3,0.105,0.871,4.4870000000000001,4.28,3.4060000000000001,1.6E-2,2.4060000000000001,1.93,0.29699999999999999,2E-3,5.3999999999999999E-2,4.2759999999999998,5.3090000000000002,23.24,4.782,0.77700000000000002,0.20599999999999999,1.78,0.16,2.1000000000000001E-2,0.29899999999999999,2.9729999999999999,3.9009999999999998,16.3,4.8330000000000002,2.3E-2,5.8000000000000003E-2,0.37,0.23499999999999999,4.0000000000000001E-3,0.112,2.74,4.83,2.46,3.4049999999999998
12/08/23 12:00,0.13800000000000001,0.48499999999999999,1.353,0.21299999999999999,1.4999999999999999E-2,0.17299999999999999,2.3780000000000001,5.117,8.0280000000000005,2.8559999999999999,5.0999999999999997E-2,0.10299999999999999,,0.19700000000000001,6.0000000000000001E-3,0.105,0.871,4.4870000000000001,,3.4060000000000001,1.6E-2,2.4060000000000001,,0.29699999999999999,2E-3,5.3999999999999999E-2,4.2759999999999998,5.3090000000000002,,4.782,0.77700000000000002,0.20599999999999999,,0.16,2.1000000000000001E-2,0.29899999999999999,2.9729999999999999,3.9009999999999998,,4.8330000000000002,2.3E-2,5.8000000000000003E-2,0.56999999999999995,0.23499999999999999,4.0000000000000001E-3,0.112,2.74,4.83,3.97,3.4049999999999998
12/09/23 12:00,0.11600000000000001,0.13600000000000001,,1.7000000000000001E-2,8.9999999999999993E-3,1.0999999999999999E-2,0.56699999999999995,1.3839999999999999,,1.167,5.0999999999999997E-2,0.10299999999999999,0.91,0.19700000000000001,6.0000000000000001E-3,0.105,0.871,4.4870000000000001,4.96,3.4060000000000001,1.6E-2,2.4060000000000001,1.86,0.29699999999999999,2E-3,5.3999999999999999E-2,4.2759999999999998,5.3090000000000002,17.22,4.782,0.77700000000000002,0.20599999999999999,1.56,0.16,2.1000000000000001E-2,0.29899999999999999,2.9729999999999999,3.9009999999999998,9.4499999999999993,4.8330000000000002,2.3E-2,5.8000000000000003E-2,0.38,0.23499999999999999,4.0000000000000001E-3,0.112,2.74,4.83,2.88,3.4049999999999998
12/10/23 12:00,0.11600000000000001,0.13600000000000001,0.39900000000000002,1.7000000000000001E-2,8.9999999999999993E-3,1.0999999999999999E-2,0.56699999999999995,1.3839999999999999,2.5579999999999998,1.167,5.0999999999999997E-2,0.10299999999999999,,0.19700000000000001,6.0000000000000001E-3,0.105,0.871,4.4870000000000001,,3.4060000000000001,1.6E-2,2.4060000000000001,,0.29699999999999999,2E-3,5.3999999999999999E-2,4.2759999999999998,5.3090000000000002,,4.782,0.77700000000000002,0.20599999999999999,,0.16,2.1000000000000001E-2,0.29899999999999999,2.9729999999999999,3.9009999999999998,,4.8330000000000002,2.3E-2,5.8000000000000003E-2,0.23,0.23499999999999999,4.0000000000000001E-3,0.112,2.74,4.83,1.49,3.4049999999999998
12/11/23 12:00,0.11600000000000001,0.13600000000000001,,1.7000000000000001E-2,8.9999999999999993E-3,1.0999999999999999E-2,0.56699999999999995,1.3839999999999999,,1.167,0.156,0.66300000000000003,1.02,8.2000000000000003E-2,7.0000000000000001E-3,0.10299999999999999,0.222,1.36,4.97,1.071,4.4999999999999998E-2,0.69,0.92,0.114,8.0000000000000002E-3,6.0999999999999999E-2,1.79,2.0030000000000001,5.04,1.5129999999999999,0.01,9.2999999999999999E-2,1.01,0.01,8.0000000000000002E-3,0.158,0.95399999999999996,2.0419999999999998,5.0599999999999996,1.4830000000000001,1.6E-2,0.105,0.18,7.6999999999999999E-2,5.0000000000000001E-3,9.0999999999999998E-2,0.74199999999999999,2.86,1.05,1.819
12/12/23 12:00,0.11600000000000001,0.13600000000000001,,1.7000000000000001E-2,8.9999999999999993E-3,1.0999999999999999E-2,0.56699999999999995,1.3839999999999999,,1.167,0.156,0.66300000000000003,,8.2000000000000003E-2,7.0000000000000001E-3,0.10299999999999999,0.222,1.36,,1.071,,,,,,,,,,,0.01,9.2999999999999999E-2,,0.01,8.0000000000000002E-3,0.158,0.95399999999999996,2.0419999999999998,,1.4830000000000001,1.6E-2,0.105,0.24,7.6999999999999999E-2,5.0000000000000001E-3,9.0999999999999998E-2,0.74199999999999999,2.86,1.36,1.819
