Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10/17/23 12:00,1.2789999999999999E-2,1.9619999999999999E-2,1.136E-2,1.34E-2,1.5089999999999999E-2,1.2189999999999999E-2,6.7600000000000004E-3,5.4599999999999996E-3,4.8500000000000001E-3,5.2100000000000002E-3,1.1100000000000001E-3,4.5199999999999997E-3,4.0800000000000003E-3,6.8399999999999997E-3,8.5000000000000006E-3,1E-3,2.1099999999999999E-3,4.1999999999999997E-3,7.2399999999999999E-3,5.2199999999999998E-3,3.1900000000000001E-3,6.1599999999999997E-3,1.6709999999999999E-2,6.6100000000000004E-3,4.1200000000000004E-3,8.0400000000000003E-3,1.137E-2,2.5699999999999998E-3,6.96E-3,3.7399999999999998E-3,1.0710000000000001E-2,1.2189999999999999E-2,1E-3,2.4099999999999998E-3,3.7100000000000002E-3,7.5500000000000003E-3,4.3099999999999996E-3,4.0000000000000001E-3,7.2399999999999999E-3,7.92E-3,1.076E-2,1.413E-2,1.508E-2,1.5429999999999999E-2,1.3979999999999999E-2,7.8200000000000006E-3,1.129E-2,1.328E-2,1.0959999999999999E-2,1E-3,1E-3,1E-3,1E-3,1.1820000000000001E-2,7.0499999999999998E-3,7.62E-3,2.33E-3,2.2799999999999999E-3,
10/18/23 12:00,1.2789999999999999E-2,1.9619999999999999E-2,1.136E-2,1.34E-2,1.5089999999999999E-2,1.2189999999999999E-2,6.7600000000000004E-3,5.4599999999999996E-3,4.8500000000000001E-3,5.2100000000000002E-3,1.1100000000000001E-3,4.5199999999999997E-3,4.0800000000000003E-3,6.8399999999999997E-3,8.5000000000000006E-3,1E-3,2.1099999999999999E-3,4.1999999999999997E-3,7.2399999999999999E-3,5.2199999999999998E-3,3.1900000000000001E-3,6.1599999999999997E-3,1.6709999999999999E-2,6.6100000000000004E-3,4.1200000000000004E-3,8.0400000000000003E-3,1.137E-2,2.5699999999999998E-3,6.96E-3,3.7399999999999998E-3,1.0710000000000001E-2,1.2189999999999999E-2,1E-3,2.4099999999999998E-3,3.7100000000000002E-3,7.5500000000000003E-3,4.3099999999999996E-3,4.0000000000000001E-3,7.2399999999999999E-3,7.92E-3,1.076E-2,1.413E-2,1.508E-2,1.5429999999999999E-2,1.3979999999999999E-2,7.8200000000000006E-3,1.129E-2,1.328E-2,1.0959999999999999E-2,1E-3,1E-3,1E-3,1E-3,1.1820000000000001E-2,7.0499999999999998E-3,7.62E-3,2.33E-3,2.2799999999999999E-3,3.2299999999999998E-3
10/19/23 12:00,1.2789999999999999E-2,1.9619999999999999E-2,1.136E-2,1.34E-2,1.5089999999999999E-2,1.2189999999999999E-2,6.7600000000000004E-3,5.4599999999999996E-3,4.8500000000000001E-3,5.2100000000000002E-3,1.1100000000000001E-3,4.5199999999999997E-3,4.0800000000000003E-3,6.8399999999999997E-3,8.5000000000000006E-3,1E-3,2.1099999999999999E-3,4.1999999999999997E-3,7.2399999999999999E-3,5.2199999999999998E-3,3.1900000000000001E-3,6.1599999999999997E-3,1.6709999999999999E-2,6.6100000000000004E-3,4.1200000000000004E-3,8.0400000000000003E-3,1.137E-2,2.5699999999999998E-3,6.96E-3,3.7399999999999998E-3,1.0710000000000001E-2,1.2189999999999999E-2,1E-3,2.4099999999999998E-3,3.7100000000000002E-3,7.5500000000000003E-3,4.3099999999999996E-3,4.0000000000000001E-3,7.2399999999999999E-3,7.92E-3,1.076E-2,1.413E-2,1.508E-2,1.5429999999999999E-2,1.3979999999999999E-2,7.8200000000000006E-3,1.129E-2,1.328E-2,1.0959999999999999E-2,1E-3,1E-3,1E-3,1E-3,1.1820000000000001E-2,7.0499999999999998E-3,7.62E-3,2.33E-3,2.2799999999999999E-3,3.2299999999999998E-3
10/20/23 12:00,1.2789999999999999E-2,1.9619999999999999E-2,1.136E-2,1.34E-2,1.5089999999999999E-2,1.2189999999999999E-2,6.7600000000000004E-3,5.4599999999999996E-3,4.8500000000000001E-3,5.2100000000000002E-3,1.1100000000000001E-3,4.5199999999999997E-3,4.0800000000000003E-3,6.8399999999999997E-3,8.5000000000000006E-3,1E-3,2.1099999999999999E-3,4.1999999999999997E-3,7.2399999999999999E-3,5.2199999999999998E-3,3.1900000000000001E-3,6.1599999999999997E-3,1.6709999999999999E-2,6.6100000000000004E-3,4.1200000000000004E-3,8.0400000000000003E-3,1.137E-2,2.5699999999999998E-3,6.96E-3,3.7399999999999998E-3,1.0710000000000001E-2,1.2189999999999999E-2,1E-3,2.4099999999999998E-3,3.7100000000000002E-3,7.5500000000000003E-3,4.3099999999999996E-3,4.0000000000000001E-3,7.2399999999999999E-3,7.92E-3,1.076E-2,1.413E-2,1.508E-2,1.5429999999999999E-2,1.3979999999999999E-2,7.8200000000000006E-3,1.129E-2,1.328E-2,1.0959999999999999E-2,1E-3,1E-3,1E-3,1E-3,1.1820000000000001E-2,7.0499999999999998E-3,7.62E-3,2.33E-3,2.2799999999999999E-3,3.2299999999999998E-3
10/21/23 12:00,1.2789999999999999E-2,1.9619999999999999E-2,1.136E-2,1.34E-2,1.5089999999999999E-2,1.2189999999999999E-2,6.7600000000000004E-3,5.4599999999999996E-3,4.8500000000000001E-3,5.2100000000000002E-3,1.1100000000000001E-3,4.5199999999999997E-3,4.0800000000000003E-3,6.8399999999999997E-3,8.5000000000000006E-3,1E-3,2.1099999999999999E-3,4.1999999999999997E-3,7.2399999999999999E-3,5.2199999999999998E-3,3.1900000000000001E-3,6.1599999999999997E-3,1.6709999999999999E-2,6.6100000000000004E-3,4.1200000000000004E-3,8.0400000000000003E-3,1.137E-2,2.5699999999999998E-3,6.96E-3,3.7399999999999998E-3,1.0710000000000001E-2,1.2189999999999999E-2,1E-3,2.4099999999999998E-3,3.7100000000000002E-3,7.5500000000000003E-3,4.3099999999999996E-3,4.0000000000000001E-3,7.2399999999999999E-3,7.92E-3,1.076E-2,1.413E-2,1.508E-2,1.5429999999999999E-2,,7.8200000000000006E-3,1.129E-2,1.328E-2,1.0959999999999999E-2,1E-3,1E-3,1E-3,1E-3,1.1820000000000001E-2,7.0499999999999998E-3,7.62E-3,2.33E-3,2.2799999999999999E-3,3.2299999999999998E-3
10/22/23 12:00,1.2789999999999999E-2,1.9619999999999999E-2,1.136E-2,1.34E-2,1.5089999999999999E-2,1.2189999999999999E-2,6.7600000000000004E-3,5.4599999999999996E-3,4.8500000000000001E-3,5.2100000000000002E-3,1.1100000000000001E-3,4.5199999999999997E-3,4.0800000000000003E-3,6.8399999999999997E-3,8.5000000000000006E-3,1E-3,2.1099999999999999E-3,4.1999999999999997E-3,7.2399999999999999E-3,5.2199999999999998E-3,3.1900000000000001E-3,6.1599999999999997E-3,1.6709999999999999E-2,6.6100000000000004E-3,4.1200000000000004E-3,8.0400000000000003E-3,1.137E-2,,6.96E-3,3.7399999999999998E-3,1.0710000000000001E-2,1.2189999999999999E-2,1E-3,2.4099999999999998E-3,3.7100000000000002E-3,7.5500000000000003E-3,4.3099999999999996E-3,4.0000000000000001E-3,7.2399999999999999E-3,7.92E-3,1.076E-2,1.413E-2,1.508E-2,1.5429999999999999E-2,,7.8200000000000006E-3,1.129E-2,1.328E-2,1.0959999999999999E-2,1E-3,1E-3,1E-3,1E-3,1.1820000000000001E-2,7.0499999999999998E-3,7.62E-3,2.33E-3,2.2799999999999999E-3,3.2299999999999998E-3
10/23/23 12:00,1.106E-2,1.907E-2,4.6499999999999996E-3,1.167E-2,8.2799999999999992E-3,6.7000000000000002E-3,3.7200000000000002E-3,5.8799999999999998E-3,4.4900000000000001E-3,4.4299999999999999E-3,8.5999999999999998E-4,3.29E-3,3.8700000000000002E-3,5.6899999999999997E-3,5.8100000000000001E-3,2.3E-3,1E-3,2.5500000000000002E-3,6.7299999999999999E-3,4.7999999999999996E-3,3.5799999999999998E-3,3.62E-3,7.28E-3,4.4200000000000003E-3,2.8300000000000001E-3,6.4400000000000004E-3,7.6099999999999996E-3,,5.5599999999999998E-3,4.47E-3,8.3199999999999993E-3,5.6699999999999997E-3,2.0200000000000001E-3,2.5500000000000002E-3,1E-3,6.2399999999999999E-3,2.9199999999999999E-3,5.0000000000000001E-3,4.9100000000000003E-3,7.3299999999999997E-3,1.014E-2,4.7000000000000002E-3,1.9050000000000001E-2,3.6130000000000002E-2,,2.6540000000000001E-2,1.235E-2,7.3200000000000001E-3,3.5319999999999997E-2,2.7000000000000001E-3,2.14E-3,2.4599999999999999E-3,1E-3,9.6399999999999993E-3,5.8700000000000002E-3,4.9699999999999996E-3,1E-3,2.5300000000000001E-3,3.8700000000000002E-3
10/24/23 12:00,1.106E-2,1.907E-2,4.6499999999999996E-3,1.167E-2,8.2799999999999992E-3,6.7000000000000002E-3,3.7200000000000002E-3,5.8799999999999998E-3,4.4900000000000001E-3,4.4299999999999999E-3,8.5999999999999998E-4,3.29E-3,3.8700000000000002E-3,5.6899999999999997E-3,5.8100000000000001E-3,2.3E-3,1E-3,2.5500000000000002E-3,6.7299999999999999E-3,4.7999999999999996E-3,3.5799999999999998E-3,3.62E-3,7.28E-3,4.4200000000000003E-3,2.8300000000000001E-3,6.4400000000000004E-3,7.6099999999999996E-3,,5.5599999999999998E-3,4.47E-3,8.3199999999999993E-3,5.6699999999999997E-3,2.0200000000000001E-3,2.5500000000000002E-3,1E-3,6.2399999999999999E-3,2.9199999999999999E-3,5.0000000000000001E-3,4.9100000000000003E-3,7.3299999999999997E-3,1.014E-2,4.7000000000000002E-3,1.9050000000000001E-2,3.6130000000000002E-2,,2.6540000000000001E-2,1.235E-2,7.3200000000000001E-3,3.5319999999999997E-2,2.7000000000000001E-3,2.14E-3,2.4599999999999999E-3,1E-3,9.6399999999999993E-3,5.8700000000000002E-3,4.9699999999999996E-3,1E-3,2.5300000000000001E-3,3.8700000000000002E-3
10/25/23 12:00,1.106E-2,1.907E-2,4.6499999999999996E-3,1.167E-2,8.2799999999999992E-3,6.7000000000000002E-3,3.7200000000000002E-3,5.8799999999999998E-3,4.4900000000000001E-3,4.4299999999999999E-3,8.5999999999999998E-4,3.29E-3,3.8700000000000002E-3,5.6899999999999997E-3,5.8100000000000001E-3,2.3E-3,1E-3,2.5500000000000002E-3,6.7299999999999999E-3,4.7999999999999996E-3,3.5799999999999998E-3,3.62E-3,7.28E-3,4.4200000000000003E-3,2.8300000000000001E-3,6.4400000000000004E-3,7.6099999999999996E-3,,5.5599999999999998E-3,4.47E-3,8.3199999999999993E-3,5.6699999999999997E-3,2.0200000000000001E-3,2.5500000000000002E-3,1E-3,6.2399999999999999E-3,2.9199999999999999E-3,5.0000000000000001E-3,4.9100000000000003E-3,7.3299999999999997E-3,1.014E-2,4.7000000000000002E-3,1.9050000000000001E-2,3.6130000000000002E-2,,2.6540000000000001E-2,1.235E-2,7.3200000000000001E-3,3.5319999999999997E-2,2.7000000000000001E-3,2.14E-3,2.4599999999999999E-3,1E-3,9.6399999999999993E-3,5.8700000000000002E-3,4.9699999999999996E-3,1E-3,2.5300000000000001E-3,3.8700000000000002E-3
10/26/23 12:00,1.106E-2,1.907E-2,4.6499999999999996E-3,1.167E-2,8.2799999999999992E-3,6.7000000000000002E-3,3.7200000000000002E-3,5.8799999999999998E-3,4.4900000000000001E-3,4.4299999999999999E-3,8.5999999999999998E-4,3.29E-3,3.8700000000000002E-3,5.6899999999999997E-3,5.8100000000000001E-3,2.3E-3,1E-3,2.5500000000000002E-3,6.7299999999999999E-3,4.7999999999999996E-3,3.5799999999999998E-3,3.62E-3,7.28E-3,4.4200000000000003E-3,2.8300000000000001E-3,6.4400000000000004E-3,7.6099999999999996E-3,,5.5599999999999998E-3,4.47E-3,8.3199999999999993E-3,5.6699999999999997E-3,,2.5500000000000002E-3,1E-3,6.2399999999999999E-3,2.9199999999999999E-3,5.0000000000000001E-3,4.9100000000000003E-3,7.3299999999999997E-3,1.014E-2,4.7000000000000002E-3,1.9050000000000001E-2,3.6130000000000002E-2,,2.6540000000000001E-2,1.235E-2,7.3200000000000001E-3,3.5319999999999997E-2,2.7000000000000001E-3,2.14E-3,2.4599999999999999E-3,1E-3,9.6399999999999993E-3,5.8700000000000002E-3,4.9699999999999996E-3,1E-3,2.5300000000000001E-3,3.8700000000000002E-3
10/27/23 12:00,1.106E-2,1.907E-2,4.6499999999999996E-3,1.167E-2,8.2799999999999992E-3,6.7000000000000002E-3,3.7200000000000002E-3,5.8799999999999998E-3,4.4900000000000001E-3,4.4299999999999999E-3,8.5999999999999998E-4,3.29E-3,3.8700000000000002E-3,5.6899999999999997E-3,5.8100000000000001E-3,2.3E-3,1E-3,2.5500000000000002E-3,6.7299999999999999E-3,4.7999999999999996E-3,3.5799999999999998E-3,3.62E-3,7.28E-3,4.4200000000000003E-3,2.8300000000000001E-3,6.4400000000000004E-3,7.6099999999999996E-3,,5.5599999999999998E-3,4.47E-3,8.3199999999999993E-3,5.6699999999999997E-3,2.0200000000000001E-3,2.5500000000000002E-3,1E-3,6.2399999999999999E-3,2.9199999999999999E-3,5.0000000000000001E-3,4.9100000000000003E-3,7.3299999999999997E-3,1.014E-2,4.7000000000000002E-3,1.9050000000000001E-2,3.6130000000000002E-2,,2.6540000000000001E-2,1.235E-2,7.3200000000000001E-3,3.5319999999999997E-2,2.7000000000000001E-3,2.14E-3,2.4599999999999999E-3,1E-3,9.6399999999999993E-3,5.8700000000000002E-3,4.9699999999999996E-3,1E-3,2.5300000000000001E-3,3.8700000000000002E-3
10/28/23 12:00,1.106E-2,1.907E-2,4.6499999999999996E-3,1.167E-2,8.2799999999999992E-3,6.7000000000000002E-3,3.7200000000000002E-3,5.8799999999999998E-3,4.4900000000000001E-3,4.4299999999999999E-3,8.5999999999999998E-4,3.29E-3,3.8700000000000002E-3,5.6899999999999997E-3,5.8100000000000001E-3,2.3E-3,1E-3,2.5500000000000002E-3,6.7299999999999999E-3,4.7999999999999996E-3,3.5799999999999998E-3,3.62E-3,7.28E-3,4.4200000000000003E-3,2.8300000000000001E-3,6.4400000000000004E-3,7.6099999999999996E-3,,5.5599999999999998E-3,4.47E-3,8.3199999999999993E-3,5.6699999999999997E-3,2.0200000000000001E-3,2.5500000000000002E-3,1E-3,6.2399999999999999E-3,2.9199999999999999E-3,5.0000000000000001E-3,4.9100000000000003E-3,7.3299999999999997E-3,1.014E-2,4.7000000000000002E-3,1.9050000000000001E-2,3.6130000000000002E-2,,2.6540000000000001E-2,1.235E-2,7.3200000000000001E-3,3.5319999999999997E-2,2.7000000000000001E-3,2.14E-3,2.4599999999999999E-3,1E-3,9.6399999999999993E-3,5.8700000000000002E-3,4.9699999999999996E-3,1E-3,2.5300000000000001E-3,3.8700000000000002E-3
10/29/23 12:00,1.106E-2,1.907E-2,4.6499999999999996E-3,1.167E-2,8.2799999999999992E-3,6.7000000000000002E-3,3.7200000000000002E-3,5.8799999999999998E-3,4.4900000000000001E-3,4.4299999999999999E-3,8.5999999999999998E-4,3.29E-3,3.8700000000000002E-3,5.6899999999999997E-3,5.8100000000000001E-3,2.3E-3,1E-3,2.5500000000000002E-3,6.7299999999999999E-3,4.7999999999999996E-3,3.5799999999999998E-3,3.62E-3,7.28E-3,4.4200000000000003E-3,2.8300000000000001E-3,6.4400000000000004E-3,7.6099999999999996E-3,,5.5599999999999998E-3,4.47E-3,8.3199999999999993E-3,5.6699999999999997E-3,2.0200000000000001E-3,2.5500000000000002E-3,1E-3,6.2399999999999999E-3,2.9199999999999999E-3,5.0000000000000001E-3,4.9100000000000003E-3,7.3299999999999997E-3,1.014E-2,4.7000000000000002E-3,1.9050000000000001E-2,3.6130000000000002E-2,,2.6540000000000001E-2,1.235E-2,7.3200000000000001E-3,3.5319999999999997E-2,2.7000000000000001E-3,2.14E-3,2.4599999999999999E-3,1E-3,9.6399999999999993E-3,5.8700000000000002E-3,4.9699999999999996E-3,1E-3,2.5300000000000001E-3,3.8700000000000002E-3
10/30/23 12:00,6.11E-3,1.9380000000000001E-2,1.57E-3,6.2100000000000002E-3,5.5999999999999999E-3,2.7599999999999999E-3,7.3899999999999999E-3,3.2699999999999999E-3,5.8700000000000002E-3,4.28E-3,1.8E-3,3.2699999999999999E-3,3.0999999999999999E-3,4.8900000000000002E-3,5.5300000000000002E-3,2.4399999999999999E-3,2.1700000000000001E-3,5.2199999999999998E-3,2.7200000000000002E-3,2.0699999999999998E-3,4.1599999999999996E-3,2.3800000000000002E-3,4.9500000000000004E-3,4.2199999999999998E-3,1.9400000000000001E-3,4.1399999999999996E-3,6.2199999999999998E-3,3.3899999999999998E-3,6.11E-3,4.5300000000000002E-3,2.5600000000000002E-3,3.2499999999999999E-3,2.82E-3,4.3299999999999996E-3,1E-3,2.4299999999999999E-3,1E-3,3.0000000000000001E-3,9.2099999999999994E-3,5.0499999999999998E-3,4.5599999999999998E-3,7.5300000000000002E-3,1.5219999999999999E-2,9.8200000000000006E-3,,,7.1399999999999996E-3,9.4699999999999993E-3,1.5310000000000001E-2,3.3E-3,2.8400000000000001E-3,2.4399999999999999E-3,,4.6899999999999997E-3,2.7699999999999999E-3,3.64E-3,2.14E-3,2.1700000000000001E-3,2.9199999999999999E-3
10/31/23 12:00,6.11E-3,1.9380000000000001E-2,1.57E-3,6.2100000000000002E-3,5.5999999999999999E-3,2.7599999999999999E-3,7.3899999999999999E-3,3.2699999999999999E-3,5.8700000000000002E-3,4.28E-3,1.8E-3,3.2699999999999999E-3,3.0999999999999999E-3,4.8900000000000002E-3,5.5300000000000002E-3,2.4399999999999999E-3,2.1700000000000001E-3,5.2199999999999998E-3,2.7200000000000002E-3,2.0699999999999998E-3,4.1599999999999996E-3,2.3800000000000002E-3,4.9500000000000004E-3,4.2199999999999998E-3,1.9400000000000001E-3,4.1399999999999996E-3,6.2199999999999998E-3,3.3899999999999998E-3,6.11E-3,4.5300000000000002E-3,2.5600000000000002E-3,3.2499999999999999E-3,,4.3299999999999996E-3,1E-3,2.4299999999999999E-3,1E-3,3.0000000000000001E-3,9.2099999999999994E-3,5.0499999999999998E-3,4.5599999999999998E-3,7.5300000000000002E-3,1.5219999999999999E-2,9.8200000000000006E-3,7.8799999999999999E-3,,7.1399999999999996E-3,9.4699999999999993E-3,1.5310000000000001E-2,3.3E-3,2.8400000000000001E-3,2.4399999999999999E-3,1E-3,4.6899999999999997E-3,2.7699999999999999E-3,3.64E-3,2.14E-3,2.1700000000000001E-3,2.9199999999999999E-3
11/01/23 12:00,6.11E-3,1.9380000000000001E-2,1.57E-3,6.2100000000000002E-3,5.5999999999999999E-3,2.7599999999999999E-3,7.3899999999999999E-3,3.2699999999999999E-3,5.8700000000000002E-3,4.28E-3,1.8E-3,3.2699999999999999E-3,3.0999999999999999E-3,4.8900000000000002E-3,5.5300000000000002E-3,2.4399999999999999E-3,2.1700000000000001E-3,5.2199999999999998E-3,2.7200000000000002E-3,2.0699999999999998E-3,4.1599999999999996E-3,2.3800000000000002E-3,4.9500000000000004E-3,4.2199999999999998E-3,1.9400000000000001E-3,4.1399999999999996E-3,6.2199999999999998E-3,3.3899999999999998E-3,6.11E-3,4.5300000000000002E-3,2.5600000000000002E-3,3.2499999999999999E-3,2.82E-3,4.3299999999999996E-3,1E-3,2.4299999999999999E-3,1E-3,3.0000000000000001E-3,9.2099999999999994E-3,5.0499999999999998E-3,4.5599999999999998E-3,7.5300000000000002E-3,1.5219999999999999E-2,9.8200000000000006E-3,7.8799999999999999E-3,,7.1399999999999996E-3,9.4699999999999993E-3,1.5310000000000001E-2,3.3E-3,2.8400000000000001E-3,2.4399999999999999E-3,,4.6899999999999997E-3,2.7699999999999999E-3,3.64E-3,2.14E-3,2.1700000000000001E-3,2.9199999999999999E-3
11/02/23 12:00,6.11E-3,1.9380000000000001E-2,1.57E-3,6.2100000000000002E-3,5.5999999999999999E-3,2.7599999999999999E-3,7.3899999999999999E-3,3.2699999999999999E-3,5.8700000000000002E-3,4.28E-3,1.8E-3,3.2699999999999999E-3,3.0999999999999999E-3,4.8900000000000002E-3,5.5300000000000002E-3,2.4399999999999999E-3,2.1700000000000001E-3,5.2199999999999998E-3,2.7200000000000002E-3,2.0699999999999998E-3,4.1599999999999996E-3,2.3800000000000002E-3,4.9500000000000004E-3,4.2199999999999998E-3,1.9400000000000001E-3,4.1399999999999996E-3,6.2199999999999998E-3,3.3899999999999998E-3,6.11E-3,4.5300000000000002E-3,2.5600000000000002E-3,3.2499999999999999E-3,2.82E-3,4.3299999999999996E-3,1E-3,2.4299999999999999E-3,1E-3,3.0000000000000001E-3,9.2099999999999994E-3,5.0499999999999998E-3,4.5599999999999998E-3,7.5300000000000002E-3,1.5219999999999999E-2,9.8200000000000006E-3,7.8799999999999999E-3,,7.1399999999999996E-3,9.4699999999999993E-3,1.5310000000000001E-2,3.3E-3,2.8400000000000001E-3,2.4399999999999999E-3,1E-3,4.6899999999999997E-3,2.7699999999999999E-3,3.64E-3,2.14E-3,2.1700000000000001E-3,2.9199999999999999E-3
11/03/23 12:00,6.11E-3,1.9380000000000001E-2,1.57E-3,6.2100000000000002E-3,5.5999999999999999E-3,2.7599999999999999E-3,7.3899999999999999E-3,3.2699999999999999E-3,5.8700000000000002E-3,4.28E-3,1.8E-3,3.2699999999999999E-3,3.0999999999999999E-3,4.8900000000000002E-3,5.5300000000000002E-3,2.4399999999999999E-3,2.1700000000000001E-3,5.2199999999999998E-3,2.7200000000000002E-3,2.0699999999999998E-3,4.1599999999999996E-3,2.3800000000000002E-3,4.9500000000000004E-3,4.2199999999999998E-3,1.9400000000000001E-3,4.1399999999999996E-3,6.2199999999999998E-3,3.3899999999999998E-3,6.11E-3,4.5300000000000002E-3,2.5600000000000002E-3,3.2499999999999999E-3,2.82E-3,4.3299999999999996E-3,1E-3,2.4299999999999999E-3,1E-3,3.0000000000000001E-3,9.2099999999999994E-3,5.0499999999999998E-3,4.5599999999999998E-3,7.5300000000000002E-3,1.5219999999999999E-2,9.8200000000000006E-3,7.8799999999999999E-3,,7.1399999999999996E-3,9.4699999999999993E-3,1.5310000000000001E-2,3.3E-3,2.8400000000000001E-3,2.4399999999999999E-3,1E-3,4.6899999999999997E-3,2.7699999999999999E-3,3.64E-3,2.14E-3,2.1700000000000001E-3,2.9199999999999999E-3
11/04/23 12:00,6.11E-3,1.9380000000000001E-2,1.57E-3,6.2100000000000002E-3,5.5999999999999999E-3,2.7599999999999999E-3,7.3899999999999999E-3,3.2699999999999999E-3,5.8700000000000002E-3,4.28E-3,1.8E-3,3.2699999999999999E-3,3.0999999999999999E-3,4.8900000000000002E-3,5.5300000000000002E-3,2.4399999999999999E-3,2.1700000000000001E-3,5.2199999999999998E-3,2.7200000000000002E-3,2.0699999999999998E-3,4.1599999999999996E-3,2.3800000000000002E-3,4.9500000000000004E-3,4.2199999999999998E-3,1.9400000000000001E-3,4.1399999999999996E-3,6.2199999999999998E-3,3.3899999999999998E-3,6.11E-3,4.5300000000000002E-3,2.5600000000000002E-3,3.2499999999999999E-3,2.82E-3,4.3299999999999996E-3,1E-3,2.4299999999999999E-3,1E-3,3.0000000000000001E-3,9.2099999999999994E-3,5.0499999999999998E-3,4.5599999999999998E-3,7.5300000000000002E-3,1.5219999999999999E-2,9.8200000000000006E-3,7.8799999999999999E-3,,7.1399999999999996E-3,9.4699999999999993E-3,1.5310000000000001E-2,3.3E-3,2.8400000000000001E-3,2.4399999999999999E-3,1E-3,4.6899999999999997E-3,2.7699999999999999E-3,3.64E-3,2.14E-3,2.1700000000000001E-3,2.9199999999999999E-3
11/05/23 12:00,6.11E-3,1.9380000000000001E-2,1.57E-3,6.2100000000000002E-3,5.5999999999999999E-3,2.7599999999999999E-3,7.3899999999999999E-3,3.2699999999999999E-3,5.8700000000000002E-3,4.28E-3,1.8E-3,3.2699999999999999E-3,3.0999999999999999E-3,4.8900000000000002E-3,5.5300000000000002E-3,2.4399999999999999E-3,2.1700000000000001E-3,5.2199999999999998E-3,2.7200000000000002E-3,2.0699999999999998E-3,4.1599999999999996E-3,2.3800000000000002E-3,4.9500000000000004E-3,4.2199999999999998E-3,1.9400000000000001E-3,4.1399999999999996E-3,6.2199999999999998E-3,3.3899999999999998E-3,6.11E-3,4.5300000000000002E-3,2.5600000000000002E-3,3.2499999999999999E-3,2.82E-3,4.3299999999999996E-3,1E-3,2.4299999999999999E-3,1E-3,3.0000000000000001E-3,9.2099999999999994E-3,5.0499999999999998E-3,4.5599999999999998E-3,7.5300000000000002E-3,1.5219999999999999E-2,9.8200000000000006E-3,7.8799999999999999E-3,,7.1399999999999996E-3,9.4699999999999993E-3,1.5310000000000001E-2,3.3E-3,2.8400000000000001E-3,2.4399999999999999E-3,1E-3,4.6899999999999997E-3,2.7699999999999999E-3,3.64E-3,2.14E-3,2.1700000000000001E-3,2.9199999999999999E-3
11/06/23 12:00,7.3800000000000003E-3,4.2320000000000003E-2,1.33E-3,8.1200000000000005E-3,8.7500000000000008E-3,5.8799999999999998E-3,6.5700000000000003E-3,3.65E-3,1.0919999999999999E-2,5.0099999999999997E-3,7.6999999999999996E-4,4.0400000000000002E-3,4.0200000000000001E-3,7.3499999999999998E-3,8.8999999999999999E-3,1E-3,1E-3,1E-3,1.146E-2,1E-3,1E-3,6.0499999999999998E-3,8.6E-3,6.8300000000000001E-3,4.2599999999999999E-3,1.064E-2,9.7300000000000008E-3,4.6100000000000004E-3,6.0800000000000003E-3,3.9699999999999996E-3,5.3400000000000001E-3,3.9300000000000003E-3,2.5899999999999999E-3,4.3099999999999996E-3,3.62E-3,5.62E-3,3.3400000000000001E-3,3.0000000000000001E-3,1.907E-2,1.119E-2,9.6399999999999993E-3,8.4700000000000001E-3,1.6789999999999999E-2,4.326E-2,1.171E-2,8.0400000000000003E-3,4.8300000000000001E-3,1.753E-2,1.4460000000000001E-2,5.5100000000000001E-3,4.1599999999999996E-3,3.5899999999999999E-3,2E-3,6.6800000000000002E-3,3.7299999999999998E-3,8.8500000000000002E-3,2.32E-3,1E-3,3.49E-3
11/07/23 12:00,7.3800000000000003E-3,4.2320000000000003E-2,1.33E-3,8.1200000000000005E-3,8.7500000000000008E-3,5.8799999999999998E-3,6.5700000000000003E-3,3.65E-3,1.0919999999999999E-2,5.0099999999999997E-3,7.6999999999999996E-4,4.0400000000000002E-3,4.0200000000000001E-3,7.3499999999999998E-3,8.8999999999999999E-3,1E-3,1E-3,1E-3,1.146E-2,1E-3,1E-3,6.0499999999999998E-3,8.6E-3,6.8300000000000001E-3,4.2599999999999999E-3,1.064E-2,9.7300000000000008E-3,4.6100000000000004E-3,6.0800000000000003E-3,3.9699999999999996E-3,5.3400000000000001E-3,3.9300000000000003E-3,2.5899999999999999E-3,4.3099999999999996E-3,3.62E-3,5.62E-3,3.3400000000000001E-3,3.0000000000000001E-3,1.907E-2,1.119E-2,9.6399999999999993E-3,8.4700000000000001E-3,1.6789999999999999E-2,4.326E-2,1.171E-2,8.0400000000000003E-3,4.8300000000000001E-3,1.753E-2,1.4460000000000001E-2,5.5100000000000001E-3,4.1599999999999996E-3,3.5899999999999999E-3,,6.6800000000000002E-3,3.7299999999999998E-3,8.8500000000000002E-3,2.32E-3,1E-3,3.49E-3
